98,30,212,38,210,70,96,62,NISSAN
217,41,318,47,316,75,215,69,MOTOR
330,46,522,60,520,90,328,76,COLTDJAPAN
78,74,94,74,94,91,78,91,V
131,72,191,77,189,100,129,96,**
60,83,70,83,70,92,60,92,G
387,92,504,98,503,124,386,119,E-BK10
50,107,140,114,138,135,48,128,CHSSIS NO
280,119,489,130,488,153,279,142,BK10-000370
64,149,146,153,145,167,63,162,MODEL
355,160,478,166,477,186,354,180,BK 10RHA
133,176,258,182,257,200,132,194,**-*9*
371,188,419,191,418,209,370,206,703
441,192,459,192,459,212,441,212,K
123,198,163,198,163,214,123,214,**
255,206,382,213,381,232,254,225,MA10(S)
431,215,481,217,480,235,430,234,987
98,225,224,232,223,245,97,238,***7**
255,234,356,240,355,256,254,251,RN3F01A
388,242,451,244,450,261,387,259,FD38
366,266,405,268,404,282,365,280,**
456,267,473,267,473,285,456,285,S
171,276,418,291,417,308,170,294,*********
