286,35,520,32,521,54,287,57,CORPORATION
164,36,272,35,273,56,165,58,MOTOR
535,37,609,37,609,54,535,54,JAPAN
36,39,149,37,150,58,37,59,TOYOTA
30,67,488,63,489,93,31,97,MODELKK-BU306-TQMMS
554,101,586,101,586,121,554,121,CC
410,102,516,102,516,130,410,130,3660
113,104,162,104,162,130,113,130,4B
31,109,113,109,113,127,31,127,ENGINE
115,138,460,138,460,166,115,166,BU306-5001352
29,144,111,144,111,161,29,161,FRAMENo.
119,182,198,183,197,202,118,200,COLOR
237,183,318,183,318,203,237,203,TRIM
358,183,444,183,444,203,358,203,GVM(KG)
111,211,192,211,192,239,111,239,05S
217,210,322,210,322,239,217,239,YB15
109,245,214,247,213,273,108,272,M453
239,247,350,245,351,274,240,275,A03A
26,248,68,248,68,259,26,259,TRAINS
72,254,107,254,107,276,72,276,LE
62,260,73,260,73,273,62,273,71
138,284,184,284,184,309,138,309,11
25,287,64,289,63,300,24,299,PLANT
69,303,105,305,104,316,68,315,BUILT
170,339,517,344,516,370,169,366,F*********
36,348,77,348,77,363,36,363,30881
