323,29,581,26,582,48,324,52,CORPORATION
180,32,306,32,306,54,180,54,MOTOR
21,34,160,32,161,54,22,57,TOYOTA
595,34,639,34,639,50,595,50,JAP
14,68,620,54,621,89,15,102,MODEL UA-*CP60-HHPNK-H.
465,99,576,99,576,129,465,129,1298
120,104,301,99,302,131,121,135,2N2-5*
18,109,113,107,114,127,19,130,ENGINE
396,137,507,134,508,164,397,167,6871
122,138,388,136,389,169,123,171,NC260-011
17,148,117,145,118,165,18,168,FRAMENo.
398,181,491,181,491,201,398,201,GVM(kg)
260,184,352,182,353,203,261,206,TRIM
125,188,218,185,219,204,126,207,COLOR
244,215,357,210,358,243,245,247,FB13
124,215,209,215,209,245,124,245,127
306,248,414,248,414,278,306,278,-01A
22,253,70,252,71,264,23,266,TRANS.
122,251,266,249,267,279,123,281,U441E
440,255,532,255,532,274,440,274,OCCUPANTS
78,268,115,268,115,280,78,280,AXLE
426,283,486,281,487,293,427,295,PAYLOAD
23,290,70,288,71,300,24,302,PLANTI
127,288,203,288,203,316,127,316,431
438,296,501,295,502,307,439,309,MASS(kg)
76,304,116,304,116,315,76,315,BUILT
26,331,117,328,118,346,27,349,CARNAME
