150,7,218,45,197,83,129,44,SUZ
127,64,141,64,141,79,127,79,A
150,75,172,75,172,99,150,99,*
168,88,188,88,188,106,168,106,6
107,87,211,148,197,171,93,110,CHASSIS
189,103,208,103,208,125,189,125,S
276,108,295,108,295,129,276,129,g
294,112,331,129,318,156,281,139,07
324,133,360,151,346,178,311,161,OP
126,147,144,147,144,166,126,166,G
216,154,246,171,235,190,205,173,NO.
150,156,203,180,193,201,140,177,INS
294,157,327,175,314,200,281,182,CB
357,169,394,169,394,199,357,199,3
118,170,174,202,165,218,108,187,COL
315,185,332,185,332,201,315,201,
393,188,406,188,406,199,393,199,9
174,203,211,219,203,237,166,221,OR
342,237,369,237,369,258,342,258,2
363,250,380,250,380,264,363,264,*
374,257,391,257,391,270,374,270,2
384,263,401,263,401,276,384,276,Z2
232,266,248,266,248,279,232,279,/1z
391,275,410,264,417,275,397,286,GO
245,272,259,272,259,284,245,284,0
345,298,373,298,373,315,345,315,O
366,309,382,309,382,321,366,321,2
