0,1,24,-1,25,6,0,8,*PJB
25,0,31,0,31,6,25,6,JJ
72,0,127,0,127,7,72,7,XCD3COm
85,21,176,27,174,48,83,42,NISSAN
188,29,269,34,268,55,187,50,MOTOR
281,36,308,36,308,56,281,56,CO.
313,40,365,40,365,60,313,60,.,LTD
367,42,448,45,447,66,366,63,.JAPAN
111,61,136,61,136,85,111,85,*
211,63,247,63,247,77,211,77,TYPE
155,64,182,64,182,88,155,88,*
308,73,447,80,445,106,306,98,UA-NT:30
211,80,242,82,241,95,210,92,TIPO
29,99,72,101,71,112,28,109,CHASSIS
77,103,91,103,91,112,77,112,NO.
240,112,320,112,320,139,240,139,NT30
29,113,100,117,99,127,28,124,NO.DE CHASIS
325,115,462,122,461,145,324,139,-134109
20,135,50,135,50,149,20,149,MODEL
80,144,299,153,298,182,79,172,TDANRHAT30
19,153,63,155,62,167,18,165,MODEL0
307,154,461,159,460,182,306,177,EDA--A-A
85,179,189,182,188,194,84,191,**- COLOR,TRIM
240,191,298,191,298,217,240,217,KY0
324,194,343,194,343,218,324,218,K
88,196,227,202,226,214,87,208,*JZ COLOR.GUARNICION
32,223,47,223,47,231,32,231,
73,223,110,225,109,234,72,233,ENGINE
196,231,352,231,352,254,196,254,0R20(DE)
32,235,45,235,45,245,32,245,*
391,234,457,234,457,257,391,257,1998
467,237,482,237,482,247,467,247,COH
73,238,109,238,109,247,73,247,MOTOR
38,262,108,265,107,274,37,272,****
117,264,184,266,183,275,116,273,TRANS.,AXLE
215,269,358,269,358,295,215,295,RE4F04B
382,270,455,270,455,295,382,295,F744
35,276,103,276,103,287,35,287,**2
117,277,176,279,175,287,116,286,TRANS,.EJE
362,301,403,301,403,312,362,312,PLANT
293,305,328,305,328,322,293,322,T*
435,306,452,306,452,329,435,329,H
361,318,409,318,409,329,361,329,PLANTA
53,336,353,336,353,361,53,361,*********
370,341,401,341,401,352,370,352,MADE
404,342,416,342,416,352,404,352,IN
420,343,452,343,452,351,420,351,JAPAN
427,355,450,354,451,361,428,363,89909
