152,13,333,16,332,48,151,46,MITSUBISHI
158,48,221,50,220,64,157,63,MOTORS
230,50,343,50,343,65,230,65,CORPORATION
40,78,101,78,101,90,40,90,MODEL
114,76,287,76,287,106,114,106,TA-V75W
317,81,436,81,436,106,317,106,LRHG0
46,107,107,107,107,118,46,118,CHASSIS
122,114,407,117,406,142,121,140,V75W-0400445
88,124,107,124,107,135,88,135,NO.
103,147,160,149,159,160,102,158,ENGINE
175,149,264,149,264,171,175,171,6G74
306,151,340,151,340,163,306,163,EXT
360,150,450,150,450,173,360,173,A19B
115,174,165,174,165,185,115,185,TRANS
178,179,288,181,287,203,177,200,V4A51
314,180,400,182,399,202,313,201,4300
130,189,167,189,167,200,130,200,AXLE
70,203,124,204,123,215,69,213,COLOR.
129,205,154,205,154,215,129,215,INT
181,210,240,210,240,230,181,230,A19
403,210,466,210,466,230,403,230,97T
489,210,550,210,550,230,489,230,2209
141,219,170,219,170,229,141,229,OPT
177,267,437,265,438,285,178,286,***********
