136,22,198,21,199,43,137,45,FUJI
222,23,310,23,310,48,222,48,HEAVY
331,23,484,26,483,50,330,47,INDUSTRIES
505,26,551,28,550,52,504,50,LTD.
440,58,571,60,570,84,439,81,TA-GDA
350,63,364,63,364,77,350,77,*
370,63,383,63,383,76,370,76,*
106,91,155,93,154,104,105,103,****
348,94,574,97,573,120,347,118,GDA-018885
120,112,141,112,141,124,120,124,VIN
114,134,192,134,192,148,114,148,****E**
388,134,483,134,483,146,388,146,******-*
205,138,362,138,362,163,205,163,GDAF48D
511,140,606,138,607,164,512,165,KRC
436,153,464,153,464,164,436,164,CODE
389,153,428,155,427,166,388,164,Option
110,155,142,155,142,167,110,167,Appied
155,156,186,156,186,166,155,166,model
39,176,112,176,112,188,39,188,****-*
244,177,317,177,317,190,244,190,******
153,183,220,183,220,208,153,208,B20
348,184,579,184,579,209,348,209,EJ205DE8BE
37,196,70,196,70,209,37,209,TRIM
78,196,109,196,109,207,78,207,CODE
244,197,280,199,279,212,243,210,Engine
284,200,310,200,310,211,284,211,type
34,219,110,219,110,232,34,232,****-*
243,220,327,220,327,233,243,233,*******
149,225,208,225,208,252,149,252,321
354,226,581,226,581,253,354,253,TY754VB7AA
35,239,73,239,73,251,35,251,COLOR
80,240,110,240,110,251,80,251,CODE
243,240,310,242,309,254,242,253,Transmission
315,243,339,243,339,254,315,254,type
