78,30,146,38,143,63,75,55,NSSAN
154,38,229,48,225,72,151,62,MOTOR
241,48,387,67,383,92,237,73,CO.LTD.JAPAN
96,68,140,72,138,92,94,88,**
275,89,385,103,381,127,272,113,GF-ER34
34,95,71,99,70,114,32,110,CHASIS
74,102,89,102,89,116,74,116,NO
215,115,374,135,371,158,213,138,ER34-017265
35,124,90,133,88,146,33,138,MODEL
100,130,354,166,351,188,96,152,BGKBRTFR34UDAADB-
74,159,169,173,167,189,72,175,**-***
353,172,362,172,362,181,353,181,-
185,173,234,179,231,200,182,194,KV2
248,184,276,184,276,206,248,206,W
40,187,102,196,100,208,38,200,TD**
285,189,295,189,295,198,285,198,*
283,199,294,199,294,208,283,208,*
168,199,273,214,271,234,165,219,RB25DET
41,209,154,227,152,240,39,223,***707*
295,218,368,226,365,248,293,239,24984
169,226,269,242,266,262,166,246,FS5R30A
386,239,409,239,409,254,386,254,CC
286,244,350,253,348,273,284,265,RC41
257,270,290,273,289,289,256,287,*
116,270,313,301,309,322,112,291,*********
331,280,347,280,347,298,331,298,5
