307,22,492,20,493,44,308,46,CO.,LTD.JAPAN
95,24,193,24,193,50,95,50,NISSAN
205,24,293,23,294,46,206,48,MOTOR
233,62,273,62,273,78,233,78,TYPE
394,65,518,65,518,95,394,95,E-PM11
172,68,203,68,203,97,172,97,*
125,70,153,70,153,98,125,98,*
234,85,269,85,269,101,234,101,TIPO
272,114,515,112,516,141,273,143,PM11-030857
41,124,106,123,107,134,42,136,CHASSS NO
42,142,116,140,117,151,43,153,NO DE CHASIS
107,163,523,154,524,187,108,196,TBYARJAM11ED7ECDC-
35,169,72,169,72,184,35,184,MODEL
37,190,84,190,84,206,37,206,MDDELO
368,209,430,207,431,234,369,235,5R3
449,209,471,209,471,231,449,231,J
141,215,218,212,219,227,142,229,COLOR.TRIMI
107,220,137,217,138,229,108,232,**-
111,237,259,233,260,246,112,251,*VA COLOR GUARNICION
444,252,516,252,516,279,444,279,1998
329,255,398,252,399,278,330,281,(DE)
527,255,543,255,543,269,527,269,CC
227,259,316,257,317,285,228,286,SR20
98,271,136,269,137,279,99,282,ENGNE
55,271,89,271,89,283,55,283,*
56,287,92,287,92,302,56,302,**
99,288,135,286,136,297,100,298,MOTOR
436,294,515,294,515,322,436,322,FL-0
253,304,407,296,409,323,255,332,RE4F03A
147,316,184,316,184,325,147,325,TRANS
63,318,138,314,139,327,64,332,*****
148,331,181,331,181,341,148,341,TRANS
191,331,213,331,213,341,191,341,TE
62,336,133,332,134,345,63,349,****
500,335,510,335,510,347,500,347,V
412,342,457,339,458,352,413,355,PLANT
338,350,378,350,378,369,338,369,*
411,361,464,359,465,372,412,374,PLANTA
86,408,405,385,407,415,88,438,*********
474,391,512,388,513,399,475,402,TJAPAN
462,391,473,391,473,402,462,402,IN
424,393,457,393,457,405,424,405,MADE
492,406,511,404,512,411,493,412,19909
487,406,492,406,492,414,487,414,86
