270,27,423,22,424,44,271,49,.LTD.JAPAN
240,30,268,30,268,50,240,50,CO
148,33,224,30,225,51,149,54,MOTOR
57,38,133,34,134,56,58,59,NSSAN
175,64,209,64,209,75,175,75,TYPE
296,65,425,61,426,87,297,91,E-FK10
127,69,152,69,152,89,127,89,*
89,71,111,71,111,91,89,91,
178,81,207,81,207,92,178,92,TIPO
211,105,444,101,445,124,212,128,FK10-011270
35,109,69,109,69,116,35,116,DS9S1
72,109,82,109,82,116,72,116,D
50,120,89,118,90,126,51,127,ANHSHSAISS
39,121,49,121,49,126,39,126,407
38,135,65,135,65,145,38,145,NUEL
88,139,375,139,375,162,88,162,RACAPFDK10TDA--
42,148,76,148,76,158,42,158,WNULU
120,166,151,166,151,174,120,174,-CDLOR-
156,167,178,167,178,175,156,175,TRIM
98,168,118,168,118,175,98,175,*7
345,167,359,167,359,177,345,177,*
220,170,277,170,277,190,220,190,TK1
302,173,315,173,315,190,302,190,0
103,177,157,180,156,188,102,186,T9L-ULORA
158,179,215,181,214,189,157,188,GMARINICIOIN
344,180,359,180,359,190,344,190,
102,197,108,197,108,203,102,203,VA
153,195,302,202,301,221,152,214,YA1075-*
112,198,120,198,120,203,112,203,NL
305,200,350,202,349,218,304,215,NG)
378,200,435,199,436,217,379,219,G87
69,202,94,202,94,212,69,212,**
451,202,467,202,467,213,451,213,CC
100,207,112,207,112,213,100,213,9D1
113,207,123,207,123,213,113,213,DS
81,221,119,223,118,230,80,227,*Z
122,224,131,224,131,229,122,229,Z
140,224,145,224,145,230,140,230,19
151,225,162,225,162,231,151,231,AN.
168,226,174,226,174,232,168,232,AN
173,227,189,227,189,232,173,232,TLL
213,227,338,229,337,246,212,245,RNBF011
361,228,433,228,433,248,361,248,FD37
93,232,130,230,131,238,94,239,***
82,232,91,232,91,238,82,238,T
153,235,164,235,164,240,153,240,AN2
169,235,184,235,184,241,169,241,XW
346,255,384,255,384,262,346,262,PLANT
283,256,314,256,314,268,283,268,**
418,259,434,259,434,274,418,274,5
346,265,391,267,390,275,345,273,PLANTA
108,267,341,278,340,295,107,284,*********
357,285,384,285,384,292,357,292,MADE
390,286,399,286,399,293,390,293,IN
405,286,435,287,434,295,404,293,JAPAN
