101,22,146,22,146,38,101,38,FUJI
163,23,225,23,225,39,163,39,HEAVY
243,22,357,24,356,41,242,39,INDUSTRIES
374,24,409,24,409,41,374,41,LTD.
324,46,431,50,430,70,323,67,SRF-3H5
302,52,310,52,310,60,302,60,7
290,54,296,54,296,60,290,60,1
81,74,116,76,115,84,80,83,458
256,76,429,78,428,99,255,97,BH5-003440
122,105,141,105,141,129,122,129,2
287,109,346,109,346,117,287,117,1791/3-
153,111,270,111,270,129,153,129,3HSA7
378,113,432,111,433,132,379,133,CAC
317,121,335,121,335,130,317,130,CONE
285,122,307,122,307,131,285,131,Coo
216,137,232,137,232,147,216,147,*A
116,141,168,141,168,161,116,161,02D
182,142,203,142,203,161,182,161,A
255,145,429,150,428,169,254,164,E1320667AKE
63,150,84,150,84,160,63,160,CE
211,153,221,153,221,161,211,161,N
40,168,71,168,71,176,40,176,AN23
73,168,81,168,81,174,73,174,-
83,168,89,168,89,174,83,174,-
137,170,169,170,169,187,137,187,RD
224,170,240,170,240,179,224,179,**
122,171,135,171,135,185,122,185,7
189,173,205,173,205,179,189,179,1
206,172,224,172,224,182,206,182,1
265,175,427,179,426,197,264,193,F21A473A4A
39,180,63,180,63,190,39,190,D3
68,180,90,180,90,190,68,190,CIDLE
164,214,352,219,351,235,163,230,**1******
