95,20,195,20,195,46,95,46,NISSAN
209,21,290,21,290,43,209,43,MOTOR
303,21,329,21,329,42,303,42,CO
331,21,456,21,456,42,331,42,LTD.JAPAN
232,55,270,55,270,69,232,69,TYPE
348,58,472,58,472,83,348,83,DBA-712
172,61,203,61,203,88,172,88,*
125,63,153,63,153,90,125,90,*
232,76,264,76,264,90,232,90,TIPO
285,103,466,92,468,119,287,130,T12-113353
88,115,104,115,104,126,88,126,NO.
32,118,82,115,83,126,33,129,CHASSIS
32,135,113,130,114,141,33,145,NO DE CHASIS
101,158,458,130,460,159,103,187,TDUARHZT12EDAK---A
27,158,67,158,67,173,27,173,MODEL
408,171,424,171,424,190,408,190,G
334,180,387,170,391,195,338,205,K23
26,180,75,176,76,189,27,193,MODELO
178,192,208,189,209,199,179,202,TRIM
133,196,176,191,177,202,135,207,COLOR
98,201,127,198,129,209,100,212,**
453,201,460,201,460,207,453,207,C
403,202,444,202,444,219,403,219,C*g
178,210,245,203,246,214,179,221,GUARNICION
386,206,403,206,403,226,386,226,1
100,217,175,211,176,222,101,229,FUA COLORI
214,231,359,210,363,236,217,257,-R1505)
427,233,436,233,436,247,427,247,*
378,240,427,230,431,251,382,261,SHS1
85,248,125,243,127,253,86,258,ENGINE
231,264,362,245,365,271,235,290,FE0F083
85,262,124,257,125,268,86,272,MOTOR)
360,274,389,269,391,279,362,284,CAN
175,276,202,274,203,282,176,284,AXLE
133,282,171,279,172,287,134,290,TRANS*
78,290,122,286,123,295,79,300,***
305,288,334,284,336,300,307,304,**
360,290,385,287,386,295,361,298,PCIB
174,290,193,288,194,296,175,298,E*
128,296,168,289,170,300,130,307,TNANS
47,296,61,296,61,318,47,318,*
62,304,118,298,119,310,63,316,***
372,308,389,305,390,311,374,314,ADS
97,360,351,308,356,333,102,385,********
69,367,86,367,86,386,69,386,B
2,391,34,393,33,404,1,402,Page
39,392,65,392,65,402,39,402,ReE:
67,392,112,392,112,402,67,402,37023
