57,32,184,34,183,67,56,65,NISSAN
202,37,315,37,315,69,202,69,MOTOR
333,38,373,38,373,70,333,70,C0
376,39,455,39,455,68,376,68,.,LTD
460,39,576,39,576,69,460,69,.JAPAN
331,87,560,79,562,116,333,125,E-RHN814
236,84,288,84,288,103,236,103,TYPE
163,89,200,89,200,123,163,123,*
103,90,138,90,138,121,103,121,*
239,111,281,111,281,128,239,128,TIPO
214,144,573,137,574,171,215,178,RHNB14-700432
6,148,61,148,61,159,6,159,CHASSIS
67,148,86,148,86,159,67,159,NO.
9,165,100,166,99,178,8,176,NO.DECHASIS
3,191,48,193,47,209,2,207,MODEL
70,196,481,191,482,222,71,227,TBHNRDAB14EDAA-
491,200,510,200,510,210,491,210,-
8,214,64,214,64,229,8,229,MODELO
95,242,220,238,221,252,96,256,**- COLOR,TRIM
374,241,394,241,394,264,374,264,J
276,242,347,242,347,269,276,269,BS5
102,260,270,262,269,274,101,272,**L COLOR,GUARNICION
459,279,544,277,545,302,460,305,1838
221,286,410,280,411,306,222,311,SR18(DE)
570,285,589,285,589,300,570,300,CC
42,291,61,291,61,300,42,300,*
63,291,77,291,77,300,63,300,*
91,292,133,292,133,300,91,300,ENGINE
42,303,59,303,59,317,42,317,*
91,305,132,304,133,313,92,315,MOTOR
69,308,79,308,79,314,69,314,*
449,321,540,316,542,340,450,345,FL40
252,325,419,318,420,343,253,350,RL4F03A
148,332,187,332,187,340,148,340,TRANS)
194,331,225,331,225,340,194,340,AXLE
55,332,67,332,67,342,55,342,*
68,334,135,332,136,341,69,343,****
149,345,217,345,217,353,149,353,TRANS)EJE
54,347,132,343,133,354,55,358,****
518,360,532,360,532,376,518,376,T
434,361,482,361,482,372,434,372,PLANT
353,367,393,367,393,381,353,381,**
432,377,488,377,488,388,432,388,PLANTA
203,399,422,394,423,418,204,422,******
443,401,477,401,477,409,443,409,MADE
483,400,495,400,495,409,483,409,IN
507,401,539,401,539,408,507,408,APAN
123,404,153,404,153,425,123,425,*
170,405,188,405,188,422,170,422,*
90,406,108,406,108,425,90,425,*
520,413,527,413,527,418,520,418,Md
20,454,98,456,97,469,19,467,CardaaUPaga
139,455,195,455,195,467,139,467,17148549
104,456,126,456,126,467,104,467,ReE-
2,465,116,467,115,480,1,477,P1cmBEVZ4:Com
122,467,195,467,195,478,122,478,ReE.2875
