18,12,105,12,105,28,18,28,TOYOTA
121,13,197,13,197,29,121,29,MOTOR
214,13,390,13,390,29,214,29,CORPORATION
402,18,458,18,458,30,402,30,JAPAN
87,28,399,32,398,55,86,50,UA-NZT240-AEPEK-A
17,35,68,35,68,49,17,49,MODEL
90,51,192,54,191,75,89,72,1NZ-FE
330,56,402,56,402,80,330,80,1496
16,58,66,58,66,73,16,73,ENGINE
412,69,434,67,435,77,413,79,mL
85,74,343,79,342,102,84,96,NZT240-5013062
14,80,48,80,48,95,14,95,FRANE
51,81,66,81,66,96,51,96,No.
90,102,127,102,127,117,90,117,COLOR
172,104,203,104,203,119,172,119,TRIM
256,106,295,106,295,122,256,122,PLANT
343,108,388,108,388,124,343,124,OPTION
89,122,136,122,136,143,89,143,1C0
156,123,228,124,227,146,155,144,EJ05
248,127,304,127,304,149,248,149,A42
83,143,172,146,171,167,82,165,U340E
12,146,39,148,38,163,11,161,TRMNS
41,149,69,149,69,164,41,164,/AXLE
193,146,265,150,264,172,192,168,-03A
370,157,410,159,409,178,369,177,527
